Plot 3 2021-06-28T151158668.fcf

,,,,El1.Average,El2.Average,El3.Average
Emissivity,,,,0.30000001192092896,0.30000001192092896,0.30000001192092896
Distance,,,,0.30000001192092896,0.30000001192092896,0.30000001192092896
Reflected temperature,,,,22.9999942779541,22.9999942779541,22.9999942779541
Location X,,,,148,250,351
Location Y,,,,242,244,245
Size X,,,,19,17,17
Size Y,,,,14,14,12
Surface (pixels),,,,199,175,151

Date,Time,Milliseconds,Relative time,El1.Average,El2.Average,El3.Average
28/06/2021,15:18:19,240,380.8,523.001942236819,512.187247488839,497.521389588615
28/06/2021,15:18:19,400,380.96,523.06013849153,512.305488804408,497.743379706579
28/06/2021,15:18:19,560,381.12,523.252214287993,512.54133632115,497.949357594875
28/06/2021,15:18:19,720,381.28,523.475954755467,512.675716727121,498.14959979531
28/06/2021,15:18:19,880,381.44,523.576206533154,512.817684500558,498.328696143548
28/06/2021,15:18:20,040,381.6,523.762380475375,512.68886038644,498.518707679597
28/06/2021,15:18:20,200,381.76,523.857598539573,512.902653808594,498.802491446994
28/06/2021,15:18:20,360,381.92,524.068569010826,513.153473423549,499.010075247051
28/06/2021,15:18:20,520,382.08,524.221124696971,513.330014474051,499.17802863721
28/06/2021,15:18:20,680,382.24,524.398619071922,513.559359479632,499.245559591331
28/06/2021,15:18:20,840,382.4,524.406845016096,513.667179827009,499.453696143548
28/06/2021,15:18:21,000,382.56,524.587996439718,513.90914742606,499.419610029814
28/06/2021,15:18:21,160,382.72,524.73237188138,514.090134102958,499.708144232137
28/06/2021,15:18:21,320,382.88,524.890265536668,514.158225969587,499.725551579962
28/06/2021,15:18:21,480,383.04,524.902408772378,514.297020612444,499.939953128234
28/06/2021,15:18:21,640,383.2,525.073122570862,514.474720807757,500.025708937487
28/06/2021,15:18:21,800,383.36,525.293811893942,514.705042550223,500.274198822628
28/06/2021,15:18:21,960,383.52,525.32339278178,514.688214634487,500.29969555179
28/06/2021,15:18:22,120,383.68,525.292915075868,514.787641427176,500.385437011719
28/06/2021,15:18:22,280,383.84,525.570197177293,514.845655517578,500.536491343517
28/06/2021,15:18:22,440,384,525.740004956423,515.014985700335,500.732350330479
28/06/2021,15:18:22,600,384.16,525.705485128278,515.028924211775,500.632169407725
28/06/2021,15:18:22,760,384.32,525.817123029699,515.133223353795,500.947014006558
28/06/2021,15:18:22,920,384.48,525.862564470301,515.233656529018,501.057258656483
28/06/2021,15:18:23,080,384.64,525.962517666457,515.457763497489,501.414722164735
28/06/2021,15:18:23,240,384.8,526.122062951476,515.504447544643,501.493072307662
28/06/2021,15:18:23,400,384.96,526.199648449768,515.732929861886,501.679159202323
28/06/2021,15:18:23,560,385.12,526.356913044225,515.864866420201,501.847012551415
28/06/2021,15:18:23,720,385.28,526.479781107687,515.946048060826,502.020478305438
28/06/2021,15:18:23,880,385.44,526.614295844457,516.151505126953,502.147319061077
28/06/2021,15:18:24,040,385.6,526.859749798799,516.330237339565,502.365092498577
28/06/2021,15:18:24,200,385.76,526.930189889879,516.502246616908,502.518754365428
28/06/2021,15:18:24,360,385.92,527.056315206403,516.635348074777,502.669436221091
28/06/2021,15:18:24,520,386.08,527.097978601504,516.628377685547,502.774638194912
28/06/2021,15:18:24,680,386.24,527.068444026775,516.774247698103,502.934552931628
28/06/2021,15:18:24,840,386.4,527.103263203223,516.976054861886,503.19791094041
28/06/2021,15:18:25,000,386.56,527.135269241716,516.931190708705,503.18892907149
28/06/2021,15:18:25,160,386.72,527.30418572354,516.996222098214,503.367942153223
28/06/2021,15:18:25,320,386.88,527.371182388996,517.214581298828,503.534462631933
28/06/2021,15:18:25,480,387.04,527.546420456776,517.329863804408,503.504248612764
28/06/2021,15:18:25,640,387.2,527.590033603074,517.36736328125,503.606853560896
28/06/2021,15:18:25,800,387.36,527.912768800055,517.573963099888,503.852687406224
28/06/2021,15:18:25,960,387.52,528.003826198865,517.704090576172,504.006806834644
28/06/2021,15:18:26,120,387.68,528.306866669775,517.913900669643,504.306711765315
28/06/2021,15:18:26,280,387.84,528.284589757871,517.972797328404,504.482742814828
28/06/2021,15:18:26,440,388,528.372963756772,518.279368024554,504.707130482655
28/06/2021,15:18:26,600,388.16,528.344879610455,518.224563162667,504.723412520049
28/06/2021,15:18:26,760,388.32,528.527083353781,518.410550188337,505.021501351666
28/06/2021,15:18:26,920,388.48,528.577341971086,518.365539899554,505.155036370486
28/06/2021,15:18:27,080,388.64,528.579396616873,518.655108293806,505.378486683827
28/06/2021,15:18:27,240,388.8,528.770107250118,518.700768868583,505.451511206216
28/06/2021,15:18:27,400,388.96,529.004459246918,518.886852155413,505.660469509908
28/06/2021,15:18:27,560,389.12,528.95578539671,518.979611293248,505.926441521045
28/06/2021,15:18:27,720,389.28,529.153052861966,519.245426548549,506.055174366528
28/06/2021,15:18:27,880,389.44,529.276676350503,519.183971819196,506.153302729525
28/06/2021,15:18:28,040,389.6,529.444392372016,519.402382463728,506.269771752768
28/06/2021,15:18:28,200,389.76,529.499366338529,519.570900530134,506.45387561116
28/06/2021,15:18:28,360,389.92,529.591669590629,519.57911202567,506.594155014745
28/06/2021,15:18:28,520,390.08,529.693487579499,519.635067313058,506.679456698184
28/06/2021,15:18:28,680,390.24,529.877794121977,519.821948242188,506.854848495382
28/06/2021,15:18:28,840,390.4,530.07479843063,519.90696219308,507.145014478671
28/06/2021,15:18:29,000,390.56,530.244128663336,520.096367536272,507.291391536889
28/06/2021,15:18:29,160,390.72,530.3313834799,520.229114118304,507.408268000116
28/06/2021,15:18:29,320,390.88,530.337118024203,520.338466448103,507.546478473588
28/06/2021,15:18:29,480,391.04,530.468446664475,520.464838867188,507.740876254656
28/06/2021,15:18:29,640,391.2,530.369078669716,520.605710797991,507.75240947395
28/06/2021,15:18:29,800,391.36,530.637510060066,520.750543387277,507.900696002884
28/06/2021,15:18:29,960,391.52,530.810480625785,520.873856375558,508.096870270786
28/06/2021,15:18:30,120,391.68,530.926075690955,520.991417061942,508.180771581385
28/06/2021,15:18:30,280,391.84,530.973145758087,521.083546316964,508.329788713266
28/06/2021,15:18:30,440,392,530.984851626295,521.141852678571,508.477130005691
28/06/2021,15:18:30,600,392.16,531.104506296129,521.159219447545,508.5528109721
28/06/2021,15:18:30,760,392.32,531.201370315935,521.351304757254,508.680559979369
28/06/2021,15:18:30,920,392.48,531.256347349541,521.523707449777,508.854710256817
28/06/2021,15:18:31,080,392.64,531.473039943369,521.718082798549,508.887330718388
28/06/2021,15:18:31,240,392.8,531.655884402481,521.838398088728,509.158922612272
28/06/2021,15:18:31,400,392.96,531.758280231725,521.79504952567,509.335889399446
28/06/2021,15:18:31,560,393.12,532.052334119327,522.090940987723,509.745324545349
28/06/2021,15:18:31,720,393.28,532.369240612241,522.49696672712,510.038726200331
28/06/2021,15:18:31,880,393.44,532.399765858099,522.488544573103,510.070308862143
28/06/2021,15:18:32,040,393.6,532.433951066367,522.697609165737,510.338137797173
28/06/2021,15:18:32,200,393.76,532.644872004063,522.812276785714,510.48864058943
28/06/2021,15:18:32,360,393.92,532.843231354527,523.068593052455,510.676911208803
28/06/2021,15:18:32,520,394.08,532.895092834779,522.911993931362,510.834431629307
28/06/2021,15:18:32,680,394.24,532.902450484846,523.070518624442,511.063414921034
28/06/2021,15:18:32,840,394.4,532.795042105057,523.055251464844,511.031565078836
28/06/2021,15:18:33,000,394.56,532.99228319331,523.399332798549,511.202742822912
28/06/2021,15:18:33,160,394.72,533.258190672601,523.418668038505,511.344410473148
28/06/2021,15:18:33,320,394.88,533.310835181768,523.598747907366,511.473187781328
28/06/2021,15:18:33,480,395.04,533.460033014192,523.739615304129,511.708058338292
28/06/2021,15:18:33,640,395.2,533.595023763839,523.820658482143,511.826030402784
28/06/2021,15:18:33,800,395.36,533.724970985298,524.045392368862,512.104832933439
28/06/2021,15:18:33,960,395.52,533.992116650145,524.266279645647,512.227956203435
28/06/2021,15:18:34,120,395.68,534.042991139781,524.283309500558,512.361502337929
28/06/2021,15:18:34,280,395.84,533.960278688364,524.263541434152,512.371326774951
28/06/2021,15:18:34,440,396,534.011922098284,524.561579589844,512.406157840956
28/06/2021,15:18:34,600,396.16,534.251626479566,524.565115792411,512.588595560844
28/06/2021,15:18:34,760,396.32,534.360281326064,524.667841796875,512.835206290744
28/06/2021,15:18:34,920,396.48,534.405152287315,524.780434919085,512.91323084547
28/06/2021,15:18:35,080,396.64,534.579418393236,525.003826032366,513.018082574503
28/06/2021,15:18:35,240,396.8,534.534040748174,524.967527901786,513.111451812138
28/06/2021,15:18:35,400,396.96,534.664502627886,525.114066336496,513.297954230909
28/06/2021,15:18:35,560,397.12,534.857150130536,525.013583635603,513.399624451896
28/06/2021,15:18:35,720,397.28,534.730419369798,525.369626116071,513.624684314854
28/06/2021,15:18:35,880,397.44,535.014104028443,525.269018205915,513.754355525339
28/06/2021,15:18:36,040,397.6,534.992486848304,525.546918247768,513.727777342133
28/06/2021,15:18:36,200,397.76,535.565550530975,525.914067731585,514.276503000828
28/06/2021,15:18:36,360,397.92,535.666833312068,526.174147600446,514.596436961597
28/06/2021,15:18:36,520,398.08,535.683297775499,526.203138253348,514.670667231478
28/06/2021,15:18:36,680,398.24,535.689437482824,526.300145438058,514.788547945338
28/06/2021,15:18:36,840,398.4,535.921407574984,526.548450055804,514.91216171972
28/06/2021,15:18:37,000,398.56,536.036539202359,526.541609235491,515.050533067312
28/06/2021,15:18:37,160,398.72,536.304032982294,526.703752092634,515.166975008731
28/06/2021,15:18:37,320,398.88,536.33161596557,526.920196010045,515.25919690669
28/06/2021,15:18:37,480,399.04,536.494534746486,527.021688406808,515.355907718077
28/06/2021,15:18:37,640,399.2,536.749821188462,527.237979561942,515.535816116838
28/06/2021,15:18:37,800,399.36,536.719769501806,527.340899832589,515.712339691768
28/06/2021,15:18:37,960,399.52,536.750556064011,527.186667131696,515.803239835019
28/06/2021,15:18:38,120,399.68,536.749214210702,527.391635044643,515.949040292904
28/06/2021,15:18:38,280,399.84,537.047566629534,527.616880231585,516.057327371559
28/06/2021,15:18:38,440,400,537.411473873273,527.735401436942,516.208113310353
28/06/2021,15:18:38,600,400.16,537.42585424682,527.906868722098,516.320926085213
28/06/2021,15:18:38,760,400.32,537.484926156662,528.237932128906,516.655748379941
28/06/2021,15:18:38,920,400.48,537.649211020925,528.290338309152,516.769336018341
28/06/2021,15:18:39,080,400.64,537.654339200887,528.243508300781,516.762173886331
28/06/2021,15:18:39,240,400.8,537.796332737908,528.377005440848,516.954196146782
28/06/2021,15:18:39,400,400.96,538.006888384795,528.56776297433,517.06406185327
28/06/2021,15:18:39,560,401.12,537.867681302018,528.757496512277,517.382401826366
28/06/2021,15:18:39,720,401.28,538.260751695489,528.731886509487,517.345134002483
28/06/2021,15:18:39,880,401.44,538.335819416909,529.159497767857,517.396745290188
28/06/2021,15:18:40,040,401.6,538.298607294284,529.017739257813,517.476974588356
28/06/2021,15:18:40,200,401.76,538.442005560027,529.036729561942,517.688474137262
28/06/2021,15:18:40,360,401.92,538.368869800663,529.167209472656,517.924186251811
28/06/2021,15:18:40,520,402.08,538.532235457071,529.22067313058,517.988388768885
28/06/2021,15:18:40,680,402.24,538.574228257989,529.238317871094,517.925851986108
28/06/2021,15:18:40,840,402.4,538.695245944076,529.494171316964,518.077301227494
28/06/2021,15:18:41,000,402.56,538.837032452301,529.694640415737,518.434576779801
28/06/2021,15:18:41,160,402.72,538.866891218789,529.744550083705,518.468129139073
28/06/2021,15:18:41,320,402.88,539.178654809693,529.700681501116,518.636088592327
28/06/2021,15:18:41,480,403.04,539.163574525459,529.821681431362,518.546891370356
28/06/2021,15:18:41,640,403.2,539.356909057004,530.013498535156,518.83908869257
28/06/2021,15:18:41,800,403.36,539.572850212979,530.158803710937,519.059469665123
28/06/2021,15:18:41,960,403.52,539.567098492953,530.26026890346,519.145093096803
28/06/2021,15:18:42,120,403.68,539.81342166153,530.47358468192,519.410922625207
28/06/2021,15:18:42,280,403.84,540.115503972499,530.621375906808,519.65522937901
28/06/2021,15:18:42,440,404,540.080857780112,530.787116350446,519.912157071347
28/06/2021,15:18:42,600,404.16,540.190118684242,531.002058105469,520.172421891168
28/06/2021,15:18:42,760,404.32,540.171193185164,530.937750069754,520.250458774188
28/06/2021,15:18:42,920,404.48,540.33794092533,531.089439871652,520.377535182119
28/06/2021,15:18:43,080,404.64,540.615849020493,531.341704799107,520.512728861626
28/06/2021,15:18:43,240,404.8,540.541180634618,531.487024623326,520.587084233366
28/06/2021,15:18:43,400,404.96,540.64691806199,531.546097935268,520.534354708842
28/06/2021,15:18:43,560,405.12,540.740924470988,531.528750348772,520.830180389202
28/06/2021,15:18:43,720,405.28,540.875456996899,531.614059709821,521.049840661864
28/06/2021,15:18:43,880,405.44,540.898794816367,531.864701102121,521.011568385244
28/06/2021,15:18:44,040,405.6,541.111180597813,532.067880510603,521.159244360513
28/06/2021,15:18:44,200,405.76,541.294722513937,531.986931849888,521.388763629838
28/06/2021,15:18:44,360,405.92,541.284820096577,532.024960588728,521.286737505174
28/06/2021,15:18:44,520,406.08,541.351961835545,532.060219726563,521.501277696218
28/06/2021,15:18:44,680,406.24,541.378419195587,532.086432407924,521.654679658397
28/06/2021,15:18:44,840,406.4,541.469569834033,532.297370256696,521.870095360358
28/06/2021,15:18:45,000,406.56,541.734293108609,532.342960030692,521.995329800031
28/06/2021,15:18:45,160,406.72,541.637645625589,532.440163922991,522.132815329444
28/06/2021,15:18:45,320,406.88,541.629239643039,532.480928780692,522.323369108288
28/06/2021,15:18:45,480,407.04,541.846034984493,532.582535923549,522.350612615118
28/06/2021,15:18:45,640,407.2,541.874385967926,532.805336914063,522.431529872465
28/06/2021,15:18:45,800,407.36,542.067507949906,532.917130998884,522.609985755769
28/06/2021,15:18:45,960,407.52,542.095070690366,533.015255301339,522.575951178342
28/06/2021,15:18:46,120,407.68,542.229562423936,533.153043736049,522.71696664166
28/06/2021,15:18:46,280,407.84,542.323418545364,533.173769880022,522.789029759287
28/06/2021,15:18:46,440,408,542.662366397417,533.438463657924,523.020816221932
28/06/2021,15:18:46,600,408.16,542.536395355685,533.228752441406,523.193263173893
28/06/2021,15:18:46,760,408.32,542.58255602966,533.556830705915,523.327641569226
28/06/2021,15:18:46,920,408.48,542.82783301272,533.584914899554,523.445778954108
28/06/2021,15:18:47,080,408.64,542.669163689542,533.74255405971,523.61500074374
28/06/2021,15:18:47,240,408.8,542.724168326987,533.828210100446,523.636086975502
28/06/2021,15:18:47,400,408.96,543.341762216846,534.306061662946,524.189169372154
28/06/2021,15:18:47,560,409.12,543.39248243169,534.437345493862,524.414543909742
28/06/2021,15:18:47,720,409.28,543.476522014369,534.667580566406,524.544795762624
28/06/2021,15:18:47,880,409.44,543.537286652992,534.556281040737,524.666941257502
28/06/2021,15:18:48,040,409.6,543.556498925291,534.769994070871,524.71779324361
28/06/2021,15:18:48,200,409.76,543.770721895611,534.801164202009,524.825454408759
28/06/2021,15:18:48,360,409.92,543.838665372762,534.952052525112,524.950389735746
28/06/2021,15:18:48,520,410.08,543.997179194311,535.093175920759,525.167502295892
28/06/2021,15:18:48,680,410.24,544.095276185616,535.174000767299,525.160916562112
28/06/2021,15:18:48,840,410.4,544.33128287924,535.306345563616,525.34015903094
28/06/2021,15:18:49,000,410.56,544.197161037119,535.437595214844,525.443253877147
28/06/2021,15:18:49,160,410.72,544.463703711428,535.541963239397,525.548666846673
28/06/2021,15:18:49,320,410.88,544.62306067692,535.600771484375,525.77662507114
28/06/2021,15:18:49,480,411.04,544.702528757067,535.823087681362,525.809603861626
28/06/2021,15:18:49,640,411.2,544.767974700161,535.995813337054,525.859364086429
28/06/2021,15:18:49,800,411.36,544.890993357903,536.015338657924,525.963739862505
28/06/2021,15:18:49,960,411.52,544.934447628769,536.271422991071,526.184379527111
28/06/2021,15:18:50,120,411.68,545.017660016391,536.264828055246,526.284438379553
28/06/2021,15:18:50,280,411.84,545.118090758971,536.369346051897,526.433816063483
28/06/2021,15:18:50,440,412,545.23052334426,536.533980887277,526.509175483754
28/06/2021,15:18:50,600,412.16,545.269615288356,536.442861328125,526.692597041856
28/06/2021,15:18:50,760,412.32,545.305738286157,536.523818010603,526.779291620318
28/06/2021,15:18:50,920,412.48,545.461548464981,536.700904715402,526.979634063923
28/06/2021,15:18:51,080,412.64,545.544484507498,536.757440708705,527.054425978503
28/06/2021,15:18:51,240,412.8,545.608553325711,536.928482142857,527.164957412821
28/06/2021,15:18:51,400,412.96,545.618975615382,537.067125069754,527.243658406845
28/06/2021,15:18:51,560,413.12,545.751461776657,537.249370117187,527.440302362505
28/06/2021,15:18:51,720,413.28,545.822828129907,537.232019740513,527.506894547418
28/06/2021,15:18:51,880,413.44,545.993583640861,537.399943847656,527.497049293771
28/06/2021,15:18:52,040,413.6,545.984978603957,537.387991768973,527.488930809577
28/06/2021,15:18:52,200,413.76,546.120281890409,537.508080357143,527.730258966913
28/06/2021,15:18:52,360,413.92,546.215618804472,537.645325055804,527.845435540408
28/06/2021,15:18:52,520,414.08,546.496423155818,537.856608886719,528.143509012184
